MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (randrefpt) incr. sorting"	0.928	0.953034	1.05579	0.03	0	186.357	6512	0.643135	153.409	1074	"projType=randrefpt,projDim=512,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.9615	0.974385	1.02975	0.025	0	188.58	10512	0.635551	95.0342	1074	"projType=randrefpt,projDim=512,knnAmp=1000"	999000
"projection (randrefpt) incr. sorting"	0.9945	0.996971	1.00332	0	0	205.787	40512	0.582409	24.6594	1074	"projType=randrefpt,projDim=512,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.451	0.518211	2.17943	0.7	0	346.379	1124	0.346017	888.79	4977	"projType=randrefpt,projDim=1024,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.6515	0.719748	1.46329	0.34	0	346.622	1424	0.345775	701.545	1074	"projType=randrefpt,projDim=1024,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.7095	0.770071	1.35171	0.285	0	346.881	1624	0.345517	615.148	1074	"projType=randrefpt,projDim=1024,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.7725	0.827124	1.24282	0.195	0	346.874	2024	0.345524	493.577	1074	"projType=randrefpt,projDim=1024,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.9005	0.932295	1.08227	0.06	0	348.627	5024	0.343786	198.846	1074	"projType=randrefpt,projDim=1024,knnAmp=400"	999000
"projection (randrefpt) incr. sorting"	0.9245	0.949559	1.06022	0.035	0	349.815	7024	0.342618	142.227	1074	"projType=randrefpt,projDim=1024,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.959	0.973142	1.03119	0.025	0	351.967	11024	0.340524	90.6205	1074	"projType=randrefpt,projDim=1024,knnAmp=1000"	999000
"projection (randrefpt) incr. sorting"	0.994	0.996876	1.00342	0	0	369.303	41024	0.324539	24.3516	1074	"projType=randrefpt,projDim=1024,knnAmp=4000"	999000

